DATE,TIME,WSPD,ATMP
25/11/2025,05:50,0.0,5.4
25/11/2025,05:55,0.0,5.4
25/11/2025,06:00,0.0,5.4
25/11/2025,06:05,0.0,5.4
25/11/2025,06:10,0.0,5.4
25/11/2025,06:15,0.0,5.4
25/11/2025,06:20,0.0,5.4
25/11/2025,06:25,0.0,5.4
25/11/2025,06:30,0.0,5.4
25/11/2025,06:35,0.0,5.4
25/11/2025,06:40,0.0,5.4
25/11/2025,06:45,0.0,5.4
25/11/2025,06:50,0.0,5.4
25/11/2025,06:55,0.0,5.4
25/11/2025,07:00,0.0,5.4
25/11/2025,07:05,0.0,5.4
25/11/2025,07:10,0.0,5.4
25/11/2025,07:15,0.0,5.4
25/11/2025,07:20,0.0,5.4
25/11/2025,07:25,0.0,5.3
25/11/2025,07:30,0.0,5.3
25/11/2025,07:35,0.0,5.3
25/11/2025,07:40,3.9,5.2
25/11/2025,07:45,0.0,5.0
25/11/2025,07:50,0.0,5.0
25/11/2025,07:55,0.0,5.1
25/11/2025,08:00,0.0,5.1
25/11/2025,08:05,0.0,5.1
25/11/2025,08:10,0.0,5.1
25/11/2025,08:15,0.0,5.3
25/11/2025,08:20,0.0,5.3
25/11/2025,08:25,0.0,5.4
25/11/2025,08:30,4.8,5.5
25/11/2025,08:35,0.0,5.8
25/11/2025,08:40,0.0,5.8
25/11/2025,08:45,12.3,5.6
25/11/2025,08:50,0.0,5.6
25/11/2025,08:55,0.0,5.6
25/11/2025,09:00,0.0,5.6
25/11/2025,09:05,0.0,5.6
25/11/2025,09:10,0.0,5.6
25/11/2025,09:15,0.0,5.6
25/11/2025,09:20,0.0,5.6
25/11/2025,09:25,0.0,5.6
25/11/2025,09:30,0.0,5.6
25/11/2025,09:35,0.0,6.2
25/11/2025,09:40,0.0,6.2
25/11/2025,09:45,0.0,6.2
25/11/2025,09:50,0.0,6.2
25/11/2025,09:55,6.0,6.1
25/11/2025,10:00,0.0,6.0
25/11/2025,10:05,0.0,6.0
25/11/2025,10:10,0.0,6.0
25/11/2025,10:15,0.0,6.0
25/11/2025,10:20,13.2,5.9
25/11/2025,10:25,0.0,5.9
25/11/2025,10:30,0.0,5.9
25/11/2025,10:35,0.0,5.9
25/11/2025,10:40,0.0,5.9
25/11/2025,10:45,0.0,5.9
25/11/2025,10:50,0.0,5.9
25/11/2025,10:55,0.0,5.9
25/11/2025,11:05,0.0,5.9
25/11/2025,11:10,0.0,5.9
25/11/2025,11:15,0.0,5.9
25/11/2025,11:20,0.0,6.8
25/11/2025,11:25,0.0,6.8
25/11/2025,11:30,0.0,7.0
25/11/2025,11:35,0.0,7.0
25/11/2025,11:40,0.0,7.0
25/11/2025,11:45,0.0,7.0
25/11/2025,11:50,0.0,7.0
25/11/2025,11:55,0.0,7.0
25/11/2025,12:00,8.5,7.0
25/11/2025,12:05,0.0,7.0
25/11/2025,12:10,0.0,7.0
25/11/2025,12:15,0.0,7.0
25/11/2025,12:20,0.0,7.0
25/11/2025,12:25,0.0,7.0
25/11/2025,12:30,0.0,7.0
25/11/2025,12:35,0.0,7.0
25/11/2025,12:40,0.0,7.0
25/11/2025,12:45,0.0,7.0
25/11/2025,12:50,0.0,7.4
25/11/2025,12:55,0.0,7.4
25/11/2025,13:00,0.0,7.4
25/11/2025,13:05,0.0,7.4
25/11/2025,13:10,0.0,7.4
25/11/2025,13:15,0.0,7.4
25/11/2025,13:20,0.0,7.4
25/11/2025,13:25,0.0,7.4
25/11/2025,13:30,0.0,7.4
25/11/2025,13:35,0.0,7.4
25/11/2025,13:40,0.0,7.4
25/11/2025,13:45,0.0,7.4
25/11/2025,13:50,0.0,7.4
25/11/2025,13:55,0.0,7.4
25/11/2025,14:00,0.0,7.4
25/11/2025,14:05,0.0,8.1
25/11/2025,14:10,0.0,8.1
25/11/2025,14:15,0.0,8.1
25/11/2025,14:20,0.0,8.1
25/11/2025,14:25,0.0,8.1
25/11/2025,14:30,0.0,8.1
25/11/2025,14:35,0.0,8.1
25/11/2025,14:40,0.0,8.1
25/11/2025,14:45,0.0,8.1
25/11/2025,14:50,0.0,8.1
25/11/2025,14:55,0.0,8.1
25/11/2025,15:00,0.0,8.1
25/11/2025,15:05,0.0,8.1
25/11/2025,15:10,0.0,8.1
25/11/2025,15:15,0.0,8.1
25/11/2025,15:20,0.0,8.1
25/11/2025,15:25,0.0,8.1
25/11/2025,15:30,0.0,8.1
25/11/2025,15:35,0.0,8.1
25/11/2025,15:40,0.0,8.1
25/11/2025,15:45,0.0,8.1
25/11/2025,15:50,0.0,8.1
25/11/2025,15:55,0.0,8.1
25/11/2025,16:00,0.0,8.1
25/11/2025,16:05,0.0,8.1
25/11/2025,16:10,0.0,8.1
25/11/2025,16:15,0.0,8.1
25/11/2025,16:20,0.0,8.1
25/11/2025,16:25,0.0,8.1
25/11/2025,16:30,0.0,8.1
25/11/2025,16:35,0.0,8.1
25/11/2025,16:40,0.0,8.1
25/11/2025,16:45,0.0,8.1
25/11/2025,16:50,0.0,8.1
25/11/2025,16:55,0.0,8.1
25/11/2025,17:00,0.0,8.1
25/11/2025,17:05,0.0,8.1
25/11/2025,17:10,0.0,8.1
25/11/2025,17:15,0.0,8.1
25/11/2025,17:20,0.0,8.1
25/11/2025,17:25,0.0,8.1
25/11/2025,17:30,0.0,8.1
25/11/2025,17:35,0.0,8.1
25/11/2025,17:40,0.0,8.1
25/11/2025,17:45,0.0,8.1
25/11/2025,17:50,0.0,8.1
25/11/2025,17:55,0.0,8.1
25/11/2025,18:00,0.0,8.1
25/11/2025,18:05,0.0,8.1
25/11/2025,18:10,0.0,8.1
25/11/2025,18:15,0.0,8.1
25/11/2025,18:20,0.0,8.1
25/11/2025,18:25,0.0,8.1
25/11/2025,18:30,0.0,8.1
25/11/2025,18:35,0.0,8.1
25/11/2025,18:40,0.0,6.6
25/11/2025,18:45,0.0,6.6
25/11/2025,18:50,4.0,6.5
25/11/2025,18:55,3.8,6.5
25/11/2025,19:00,9.3,6.5
25/11/2025,19:05,0.0,6.5
25/11/2025,19:10,0.0,6.5
25/11/2025,19:15,0.0,6.5
25/11/2025,19:20,6.2,6.0
25/11/2025,19:25,5.2,6.0
25/11/2025,19:30,9.7,6.0
25/11/2025,19:35,3.5,6.0
25/11/2025,19:40,3.8,5.9
25/11/2025,19:45,0.0,5.9
25/11/2025,19:50,0.0,5.8
25/11/2025,19:55,0.0,5.8
25/11/2025,20:00,0.0,5.8
25/11/2025,20:05,0.0,5.8
25/11/2025,20:10,0.0,5.7
25/11/2025,20:15,0.0,5.7
25/11/2025,20:20,0.0,5.7
25/11/2025,20:25,0.0,5.7
25/11/2025,20:30,0.0,5.7
25/11/2025,20:35,0.0,5.7
25/11/2025,20:40,3.5,5.6
25/11/2025,20:45,0.0,5.5
25/11/2025,20:50,0.0,5.5
25/11/2025,20:55,0.0,5.5
25/11/2025,21:00,0.0,5.5
25/11/2025,21:05,0.0,5.5
25/11/2025,21:10,0.0,5.5
25/11/2025,21:15,11.6,5.2
25/11/2025,21:20,0.0,5.2
25/11/2025,21:25,0.0,5.1
25/11/2025,21:30,0.0,5.1
25/11/2025,21:35,0.0,5.1
25/11/2025,21:40,0.0,5.2
25/11/2025,21:45,0.0,5.2
25/11/2025,21:50,0.0,5.1
25/11/2025,21:55,0.0,5.1
25/11/2025,22:00,0.0,5.1
25/11/2025,22:05,0.0,5.0
25/11/2025,22:10,0.0,5.0
25/11/2025,22:15,0.0,5.0
25/11/2025,22:20,0.0,5.0
25/11/2025,22:25,0.0,5.0
25/11/2025,22:30,5.7,4.8
25/11/2025,22:35,0.0,4.8
25/11/2025,22:40,0.0,4.8
25/11/2025,22:45,0.0,4.8
25/11/2025,22:50,0.0,4.8
25/11/2025,22:55,0.0,4.8
25/11/2025,23:00,0.0,4.8
25/11/2025,23:05,0.0,4.8
25/11/2025,23:10,0.0,4.8
25/11/2025,23:15,0.0,4.8
25/11/2025,23:20,0.0,4.8
25/11/2025,23:25,0.0,4.8
25/11/2025,23:30,0.0,4.8
25/11/2025,23:35,0.0,4.8
25/11/2025,23:40,0.0,4.8
25/11/2025,23:45,0.0,4.8
25/11/2025,23:50,0.0,4.8
25/11/2025,23:55,0.0,4.8
